ID;INDICATOR;UNIT;UNIT_NUM;STUB_NAME;STUB_NAME_NUM;STUB_LABEL;STUB_LABEL_NUM;YEAR;YEAR_NUM;AGE;AGE_NUM
227;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;1993;17;All ages;0
228;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;1994;18;All ages;0
229;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;1995;19;All ages;0
230;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;1996;20;All ages;0
231;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;1997;21;All ages;0
232;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;1998;22;All ages;0
233;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;1999;23;All ages;0
234;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2000;24;All ages;0
235;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2001;25;All ages;0
236;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2002;26;All ages;0
237;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2003;27;All ages;0
238;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2004;28;All ages;0
239;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2005;29;All ages;0
240;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2006;30;All ages;0
241;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2007;31;All ages;0
242;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2008;32;All ages;0
243;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2009;33;All ages;0
244;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2010;34;All ages;0
245;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2011;35;All ages;0
246;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2012;36;All ages;0
247;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2013;37;All ages;0
248;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2014;38;All ages;0
249;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2015;39;All ages;0
250;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2016;40;All ages;0
251;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2017;41;All ages;0
252;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: American Indian or Alaska Native;4.13;2018;42;All ages;0
253;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1950;1;All ages;0
254;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1960;2;All ages;0
255;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1970;3;All ages;0
256;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1980;4;All ages;0
257;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1981;5;All ages;0
258;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1982;6;All ages;0
259;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1983;7;All ages;0
260;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1984;8;All ages;0
261;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1985;9;All ages;0
262;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1986;10;All ages;0
263;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1987;11;All ages;0
264;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1988;12;All ages;0
265;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1989;13;All ages;0
266;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1990;14;All ages;0
267;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1991;15;All ages;0
268;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1992;16;All ages;0
269;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1993;17;All ages;0
270;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1994;18;All ages;0
271;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1995;19;All ages;0
272;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1996;20;All ages;0
273;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1997;21;All ages;0
274;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1998;22;All ages;0
275;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;1999;23;All ages;0
276;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2000;24;All ages;0
277;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2001;25;All ages;0
278;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2002;26;All ages;0
279;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2003;27;All ages;0
280;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2004;28;All ages;0
281;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2005;29;All ages;0
282;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2006;30;All ages;0
283;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2007;31;All ages;0
284;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2008;32;All ages;0
285;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2009;33;All ages;0
286;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2010;34;All ages;0
287;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2011;35;All ages;0
288;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2012;36;All ages;0
289;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2013;37;All ages;0
290;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2014;38;All ages;0
291;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2015;39;All ages;0
292;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2016;40;All ages;0
293;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2017;41;All ages;0
294;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Male: Asian or Pacific Islander;4.14;2018;42;All ages;0
295;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1950;1;All ages;0
296;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1960;2;All ages;0
297;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1970;3;All ages;0
298;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1980;4;All ages;0
299;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1981;5;All ages;0
300;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1982;6;All ages;0
301;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1983;7;All ages;0
302;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1984;8;All ages;0
303;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1985;9;All ages;0
304;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1986;10;All ages;0
305;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1987;11;All ages;0
306;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1988;12;All ages;0
307;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1989;13;All ages;0
308;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1990;14;All ages;0
309;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1991;15;All ages;0
310;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1992;16;All ages;0
311;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1993;17;All ages;0
312;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1994;18;All ages;0
313;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1995;19;All ages;0
314;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1996;20;All ages;0
315;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1997;21;All ages;0
316;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1998;22;All ages;0
317;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;1999;23;All ages;0
318;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;2000;24;All ages;0
319;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;2001;25;All ages;0
320;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;2002;26;All ages;0
321;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;2003;27;All ages;0
322;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;2004;28;All ages;0
323;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;2005;29;All ages;0
324;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;2006;30;All ages;0
325;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;2007;31;All ages;0
326;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;2008;32;All ages;0
327;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;2009;33;All ages;0
328;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;2010;34;All ages;0
329;Death rates for suicide;Deaths per 100,000 resident population, age-adjusted;1;Sex and race;4;Female: White;4.21;2011;35;All ages;0
